0.580984|2021-05-05 01:20:54.986
0.580925|2021-05-05 01:20:55.130
0.580984|2021-05-05 01:20:55.257
0.581027|2021-05-05 01:20:55.385
0.581088|2021-05-05 01:20:55.514
0.581027|2021-05-05 01:20:55.648
0.5811|2021-05-05 01:20:55.778
0.581121|2021-05-05 01:20:55.906
0.5811|2021-05-05 01:20:56.035
0.581121|2021-05-05 01:20:56.172
0.580901|2021-05-05 01:20:56.299
0.580901|2021-05-05 01:20:56.431
0.581043|2021-05-05 01:20:56.562
0.580901|2021-05-05 01:20:56.695
0.580782|2021-05-05 01:20:56.821
0.580584|2021-05-05 01:20:56.956
0.580833|2021-05-05 01:20:57.092
0.580606|2021-05-05 01:20:57.224
0.580584|2021-05-05 01:20:57.354
0.580584|2021-05-05 01:20:57.486
0.580584|2021-05-05 01:20:57.616
0.580584|2021-05-05 01:20:57.747
0.580584|2021-05-05 01:20:57.888
0.5806|2021-05-05 01:20:58.019
0.580584|2021-05-05 01:20:58.153
0.5806|2021-05-05 01:20:58.279
0.5806|2021-05-05 01:20:58.412
0.580995|2021-05-05 01:20:58.544
0.581127|2021-05-05 01:20:58.687
0.580561|2021-05-05 01:20:58.818
0.580561|2021-05-05 01:20:58.954
0.580561|2021-05-05 01:20:59.085
0.580968|2021-05-05 01:20:59.216
0.580968|2021-05-05 01:20:59.357
0.580968|2021-05-05 01:20:59.486
0.580968|2021-05-05 01:20:59.616
0.580968|2021-05-05 01:20:59.823
0.580696|2021-05-05 01:20:59.962
0.580696|2021-05-05 01:21:00.098
0.581046|2021-05-05 01:21:00.228
0.581046|2021-05-05 01:21:00.370
0.580696|2021-05-05 01:21:00.499
0.581649|2021-05-05 01:21:00.638
0.581046|2021-05-05 01:21:00.765
0.581046|2021-05-05 01:21:00.896
0.580891|2021-05-05 01:21:01.029
0.581649|2021-05-05 01:21:01.156
0.581649|2021-05-05 01:21:01.290
0.581649|2021-05-05 01:21:01.423
0.581402|2021-05-05 01:21:01.553
