0.590065|2021-05-05 01:25:32.725
0.590317|2021-05-05 01:25:32.851
0.590317|2021-05-05 01:25:32.985
0.59074|2021-05-05 01:25:33.118
0.590869|2021-05-05 01:25:33.242
0.590869|2021-05-05 01:25:33.365
0.590656|2021-05-05 01:25:33.487
0.591014|2021-05-05 01:25:33.609
0.590843|2021-05-05 01:25:33.730
0.591001|2021-05-05 01:25:33.857
0.590582|2021-05-05 01:25:33.988
0.590065|2021-05-05 01:25:34.109
0.591073|2021-05-05 01:25:34.229
0.590823|2021-05-05 01:25:34.351
0.590823|2021-05-05 01:25:34.478
0.590823|2021-05-05 01:25:34.599
0.590657|2021-05-05 01:25:34.724
0.590823|2021-05-05 01:25:34.844
0.590657|2021-05-05 01:25:34.962
0.590657|2021-05-05 01:25:35.089
0.590657|2021-05-05 01:25:35.214
0.590657|2021-05-05 01:25:35.337
0.590657|2021-05-05 01:25:35.458
0.590657|2021-05-05 01:25:35.578
0.590657|2021-05-05 01:25:35.704
0.590657|2021-05-05 01:25:35.830
0.590657|2021-05-05 01:25:35.963
0.590564|2021-05-05 01:25:36.091
0.590657|2021-05-05 01:25:36.225
0.590564|2021-05-05 01:25:36.355
0.590564|2021-05-05 01:25:36.476
0.590564|2021-05-05 01:25:36.599
0.590564|2021-05-05 01:25:36.727
0.590564|2021-05-05 01:25:36.852
0.590564|2021-05-05 01:25:36.972
0.590442|2021-05-05 01:25:37.097
0.590442|2021-05-05 01:25:37.220
0.590442|2021-05-05 01:25:37.382
0.590442|2021-05-05 01:25:37.502
0.590442|2021-05-05 01:25:37.633
0.590442|2021-05-05 01:25:37.765
0.590351|2021-05-05 01:25:37.895
0.590351|2021-05-05 01:25:38.019
0.590351|2021-05-05 01:25:38.161
0.590351|2021-05-05 01:25:38.288
0.590278|2021-05-05 01:25:38.414
0.590299|2021-05-05 01:25:38.537
0.590278|2021-05-05 01:25:38.666
0.590299|2021-05-05 01:25:38.791
0.590072|2021-05-05 01:25:38.919
0.590072|2021-05-05 01:25:39.047
0.590072|2021-05-05 01:25:39.174
0.590092|2021-05-05 01:25:39.296
0.590092|2021-05-05 01:25:39.421
0.590092|2021-05-05 01:25:39.548
0.590092|2021-05-05 01:25:39.677
0.590092|2021-05-05 01:25:39.814
0.590092|2021-05-05 01:25:39.939
0.590135|2021-05-05 01:25:40.068
0.590092|2021-05-05 01:25:40.196
0.590092|2021-05-05 01:25:40.330
0.59011|2021-05-05 01:25:40.466
0.590135|2021-05-05 01:25:40.594
0.590135|2021-05-05 01:25:40.718
0.590135|2021-05-05 01:25:40.839
0.590135|2021-05-05 01:25:40.968
0.590135|2021-05-05 01:25:41.096
0.590135|2021-05-05 01:25:41.220
0.590135|2021-05-05 01:25:41.350
0.590135|2021-05-05 01:25:41.477
0.590135|2021-05-05 01:25:41.601
0.590135|2021-05-05 01:25:41.729
0.590135|2021-05-05 01:25:41.857
0.590135|2021-05-05 01:25:41.980
0.590135|2021-05-05 01:25:42.103
0.590135|2021-05-05 01:25:42.229
0.590135|2021-05-05 01:25:42.358
0.590135|2021-05-05 01:25:42.483
0.590135|2021-05-05 01:25:42.607
0.590672|2021-05-05 01:25:42.729
0.590135|2021-05-05 01:25:42.852
0.590237|2021-05-05 01:25:42.980
0.590237|2021-05-05 01:25:43.100
0.590237|2021-05-05 01:25:43.224
0.590237|2021-05-05 01:25:43.352
0.590237|2021-05-05 01:25:43.485
0.590237|2021-05-05 01:25:43.607
0.590237|2021-05-05 01:25:43.731
0.590237|2021-05-05 01:25:43.861
0.590237|2021-05-05 01:25:43.986
0.590222|2021-05-05 01:25:44.108
0.590237|2021-05-05 01:25:44.239
0.590222|2021-05-05 01:25:44.361
0.590222|2021-05-05 01:25:44.490
0.590373|2021-05-05 01:25:44.612
0.590373|2021-05-05 01:25:44.739
0.590373|2021-05-05 01:25:44.863
0.590373|2021-05-05 01:25:44.993
0.590373|2021-05-05 01:25:45.116
0.590331|2021-05-05 01:25:45.240
0.590331|2021-05-05 01:25:45.371
0.590331|2021-05-05 01:25:45.502
0.590331|2021-05-05 01:25:45.628
0.590867|2021-05-05 01:25:45.753
0.590331|2021-05-05 01:25:45.886
0.590867|2021-05-05 01:25:46.012
0.590867|2021-05-05 01:25:46.135
0.590426|2021-05-05 01:25:46.262
0.590426|2021-05-05 01:25:46.391
