0.523674|2021-05-04 14:31:14.035
0.523674|2021-05-04 14:31:14.161
0.523674|2021-05-04 14:31:14.288
0.523674|2021-05-04 14:31:14.443
0.523674|2021-05-04 14:31:14.575
0.523674|2021-05-04 14:31:14.717
0.523674|2021-05-04 14:31:14.852
0.523674|2021-05-04 14:31:14.993
0.523674|2021-05-04 14:31:15.164
0.523674|2021-05-04 14:31:15.299
0.523674|2021-05-04 14:31:15.429
0.523674|2021-05-04 14:31:15.560
0.523674|2021-05-04 14:31:15.695
0.523674|2021-05-04 14:31:15.838
0.523674|2021-05-04 14:31:16.455
0.523674|2021-05-04 14:31:16.585
0.523674|2021-05-04 14:31:16.720
0.523674|2021-05-04 14:31:16.866
0.523674|2021-05-04 14:31:17.011
0.523674|2021-05-04 14:31:17.289
0.523674|2021-05-04 14:31:17.419
0.523674|2021-05-04 14:31:17.547
0.523674|2021-05-04 14:31:17.708
0.523674|2021-05-04 14:31:17.854
0.523674|2021-05-04 14:31:17.985
0.523674|2021-05-04 14:31:18.119
0.523674|2021-05-04 14:31:18.254
0.523674|2021-05-04 14:31:18.383
0.523674|2021-05-04 14:31:18.512
0.523674|2021-05-04 14:31:18.642
0.523674|2021-05-04 14:31:18.774
0.523674|2021-05-04 14:31:18.902
0.523674|2021-05-04 14:31:19.034
0.523674|2021-05-04 14:31:19.180
0.523674|2021-05-04 14:31:19.309
0.523674|2021-05-04 14:31:19.447
0.523674|2021-05-04 14:31:19.574
0.523674|2021-05-04 14:31:19.704
0.523674|2021-05-04 14:31:19.838
0.523674|2021-05-04 14:31:19.968
0.523674|2021-05-04 14:31:20.095
0.523674|2021-05-04 14:31:20.223
0.523674|2021-05-04 14:31:20.351
0.523674|2021-05-04 14:31:20.487
0.523674|2021-05-04 14:31:20.613
0.523674|2021-05-04 14:31:20.739
0.523674|2021-05-04 14:31:20.866
0.523674|2021-05-04 14:31:21.037
0.523674|2021-05-04 14:31:21.184
0.523674|2021-05-04 14:31:21.316
0.523674|2021-05-04 14:31:21.497
0.523674|2021-05-04 14:31:21.655
0.523674|2021-05-04 14:31:21.782
0.523674|2021-05-04 14:31:21.913
0.523674|2021-05-04 14:31:22.042
0.523674|2021-05-04 14:31:22.180
0.523674|2021-05-04 14:31:22.319
0.523674|2021-05-04 14:31:22.451
0.523674|2021-05-04 14:31:22.586
0.523674|2021-05-04 14:31:22.715
0.523674|2021-05-04 14:31:22.843
0.523674|2021-05-04 14:31:22.974
0.523674|2021-05-04 14:31:23.109
0.523674|2021-05-04 14:31:23.256
0.523674|2021-05-04 14:31:23.412
0.523674|2021-05-04 14:31:23.542
0.523674|2021-05-04 14:31:23.685
0.523674|2021-05-04 14:31:23.822
0.523674|2021-05-04 14:31:24.002
0.523674|2021-05-04 14:31:24.132
0.523674|2021-05-04 14:31:24.309
0.523674|2021-05-04 14:31:25.125
0.523674|2021-05-04 14:31:25.255
0.523674|2021-05-04 14:31:25.414
0.523674|2021-05-04 14:31:26.249
0.523674|2021-05-04 14:31:26.386
0.523674|2021-05-04 14:31:26.514
0.523674|2021-05-04 14:31:26.654
0.523674|2021-05-04 14:31:26.797
0.523674|2021-05-04 14:31:26.925
0.523674|2021-05-04 14:31:27.061
0.523674|2021-05-04 14:31:27.194
0.523674|2021-05-04 14:31:27.329
0.523674|2021-05-04 14:31:27.464
0.523674|2021-05-04 14:31:27.620
0.523674|2021-05-04 14:31:27.747
0.523674|2021-05-04 14:31:27.902
0.523674|2021-05-04 14:31:28.047
0.523674|2021-05-04 14:31:28.176
0.523674|2021-05-04 14:31:28.303
0.523674|2021-05-04 14:31:28.433
0.523674|2021-05-04 14:31:28.568
0.523674|2021-05-04 14:31:28.698
0.523674|2021-05-04 14:31:28.834
0.523674|2021-05-04 14:31:29.002
0.523674|2021-05-04 14:31:29.134
0.523674|2021-05-04 14:31:29.261
0.523674|2021-05-04 14:31:29.390
0.523674|2021-05-04 14:31:29.535
0.523674|2021-05-04 14:31:29.667
0.523674|2021-05-04 14:31:29.795
0.523674|2021-05-04 14:31:30.639
0.523674|2021-05-04 14:31:30.772
0.523674|2021-05-04 14:31:30.935
0.523674|2021-05-04 14:31:31.069
0.523674|2021-05-04 14:31:31.245
0.523674|2021-05-04 14:31:31.419
0.523674|2021-05-04 14:31:31.626
0.523674|2021-05-04 14:31:31.793
0.523674|2021-05-04 14:31:31.931
0.523674|2021-05-04 14:31:32.075
0.523674|2021-05-04 14:31:32.204
0.523674|2021-05-04 14:31:32.333
0.523674|2021-05-04 14:31:32.466
0.523674|2021-05-04 14:31:32.592
